l1,l2,local_alignment
mrj,uz,0.11764961845821946
mrj,xal,0.05197362376911968
mrj,zh,0.11346128975680124
myv,ar,0.12906002640903233
myv,av,0.09785755887098858
myv,az,0.13391937303171525
myv,ba,0.11623903723505077
myv,be,0.15304429045395052
myv,bg,0.14890012956761944
myv,bn,0.09338553877307205
myv,br,0.10712524259348691
myv,ca,0.15073456386612616
myv,ce,0.08465912608977774
myv,cs,0.1678216569377604
myv,cv,0.08085921493253201
myv,cy,0.10472340403162626
myv,da,0.12895579132548277
myv,de,0.15567980647419533
myv,el,0.160244729648204
myv,en,0.13105517968313493
myv,es,0.16830040327876022
myv,eu,0.14047840686471982
myv,fa,0.14808183788517848
myv,fr,0.16814492118839303
myv,ga,0.10354796527393682
myv,he,0.10034364889538686
myv,hi,0.16708485707250864
myv,hr,0.1542095926544703
myv,hu,0.1638010243747622
myv,hy,0.15013188217399512
myv,is,0.11546378251076113
myv,it,0.15845850349375282
myv,ja,0.05098233195894059
myv,ka,0.14357297281311357
myv,kk,0.14288033930728225
myv,kn,0.08976401007361284
myv,ko,0.09132405232392274
myv,ku,0.10549232588782785
myv,kv,0.12347405287320229
myv,la,0.1251924286444146
myv,lbe,0.04488773480615995
myv,lez,0.0649382185344712
myv,lt,0.16575298400725302
myv,lv,0.12737474966468743
myv,ml,0.13095655471136025
myv,mn,0.1280815626824718
myv,nl,0.14086718809510412
myv,no,0.12827852746465795
myv,os,0.09023838559748884
myv,pl,0.16592434298814063
myv,ps,0.08369640897238302
myv,pt,0.15574795451306234
myv,ro,0.14153562720727578
myv,ru,0.1467791990239635
myv,sah,0.085097722858784
myv,sk,0.1605362747125568
myv,sq,0.127754404585377
myv,sv,0.12355523281565045
myv,ta,0.09414220421666984
myv,te,0.11013276977427187
myv,tr,0.17424788060303184
myv,tt,0.10862321493091079
myv,udm,0.07389512644063934
myv,uk,0.16090035492215196
myv,uz,0.08192184283980403
myv,xal,0.0406510729915018
myv,zh,0.07607090343383703
nl,ab,0.10872452215321879
nl,ar,0.27710790250298584
nl,av,0.17137473498601935
nl,az,0.2805961464672978
nl,ba,0.24428743250355567
nl,br,0.2498596520708535
nl,ca,0.340115063068784
nl,ce,0.1778827001126022
nl,cv,0.19834539237403265
nl,cy,0.22761500760523165
nl,en,0.3544214928359736
nl,es,0.3593931382656933
nl,eu,0.2977076531674658
nl,fr,0.34077258932320614
nl,ga,0.20432313418457043
nl,he,0.25523921406872563
nl,it,0.3500883935820248
nl,ja,0.23706312637422677
nl,ka,0.29482946304318014
nl,kk,0.2729065998062739
nl,kn,0.26890083609259446
nl,ko,0.2562859275649804
nl,la,0.2078247085122274
nl,lbe,0.09682908390825878
nl,lez,0.19251229489758323
nl,ml,0.27521100062204107
nl,mn,0.22730608992703247
nl,pt,0.33052333573657117
nl,ro,0.3027996123589552
nl,sah,0.19669774188029981
nl,ta,0.28953544281229215
nl,te,0.27853758733610506
nl,tr,0.3085481578439364
nl,tt,0.2418641544690027
nl,uz,0.26819938588305203
nl,xal,0.09257509508547991
nl,zh,0.25115032959999345
no,ab,0.08872991881324334
no,ar,0.2681407080089867
no,av,0.16394339611409217
no,az,0.27120482730470513
no,ba,0.21593357892014137
no,br,0.22550895691294306
no,ca,0.32232167084918817
no,ce,0.15517732612256757
no,cv,0.1772273016537948
no,cy,0.20872219638279674
no,da,0.43443114654059417
no,de,0.35726218701813584
no,en,0.33290558090046446
no,es,0.34030314804956163
no,eu,0.28492525979255384
no,fr,0.3190867325711147
no,ga,0.1847195419660709
no,he,0.23568759658446936
no,it,0.33730322508898636
no,ja,0.22821682580721472
no,ka,0.28529684202262146
no,kk,0.25026392026663763
no,kn,0.25192017140228157
no,ko,0.24674406399966503
no,la,0.1881838507244583
no,lbe,0.0942718279282943
no,lez,0.1795972950414954
no,ml,0.2541697940890388
no,mn,0.2107140128582212
no,nl,0.3358195068097816
no,pt,0.318202731956544
no,ro,0.2833359687133871
no,sah,0.16683262800824897
no,sv,0.359747153498828
no,ta,0.2715954721685099
no,te,0.25772438187604063
no,tr,0.29656682388830147
no,tt,0.2155860183101964
no,uz,0.2485850642895315
no,xal,0.06734562005379408
no,zh,0.23705729593048153
os,ar,0.17659300966531188
os,av,0.1829918469827195
os,az,0.19603308725136348
os,ba,0.17924392545861106
os,be,0.21229162157838488
os,bg,0.200266934162254
os,br,0.15906482493646143
os,ca,0.22134431665771384
os,ce,0.10661291768396725
os,cs,0.22524505822840682
os,cv,0.16948478291344038
os,cy,0.13468406391565452
os,da,0.1760726084681326
os,de,0.18377760572072904
os,el,0.18620778310760025
os,en,0.1606315887756593
os,es,0.23072759722273847
os,eu,0.19942669552723036
os,fr,0.22911971208606197
os,ga,0.1453730082167312
os,he,0.13804469148220272
os,hr,0.21122952271486478
os,hy,0.20251156130526365
os,is,0.17392391121477963
os,it,0.22471935453264708
os,ja,0.12508759977031667
os,ka,0.2079209208556019
os,kk,0.20145509933225086
os,kn,0.13490509366645084
os,ko,0.1470064672161979
os,la,0.16950412731461995
os,lez,0.14973831983423894
os,lt,0.21417587881254874
os,ml,0.19071227945590166
os,mn,0.1732228354474374
os,nl,0.19405444948842235
os,no,0.18491079266560048
os,pl,0.20719740569774267
os,pt,0.2004707047945108
os,ro,0.19478059505398157
os,ru,0.2126186204240489
os,sah,0.14659647655125954
os,sk,0.20977744325562195
os,sq,0.1669121320477133
os,sv,0.18283292236645984
os,ta,0.138021782770863
os,te,0.1699598659891242
os,tr,0.23411308564976585
os,tt,0.14805549506569524
os,uk,0.22811537923095918
os,uz,0.16112825632955002
os,xal,0.06266149404833697
os,zh,0.11430625029715698
pl,ab,0.1415174042055873
pl,ar,0.2934190846871174
pl,av,0.19479479950302098
pl,az,0.29340581955751155
pl,ba,0.24014829569991467
pl,be,0.37153592941901775
pl,br,0.25738705655356425
pl,ca,0.3520194932358015
pl,ce,0.16949581294034122
pl,cv,0.19504115273971975
pl,cy,0.22609466167681683
pl,da,0.33760395669831494
pl,de,0.36291055796431254
pl,en,0.34053389698782854
pl,es,0.372213502558183
pl,eu,0.3039185239165361
pl,fr,0.35575285259731054
pl,ga,0.20969070481172594
pl,he,0.2538279011996123
pl,is,0.23479048809459097
pl,it,0.3571167668998072
pl,ja,0.2326135963127081
pl,ka,0.3121723877931262
pl,kk,0.2693549199492014
pl,kn,0.2738064603448671
pl,ko,0.2682396292223258
pl,la,0.209199211227595
pl,lbe,0.10332046687070594
pl,lez,0.18733425531662856
pl,lt,0.34745905379483527
pl,ml,0.28303640908749156
pl,mn,0.23124313153878193
pl,nl,0.34202423506477303
pl,no,0.3275175478287834
pl,pt,0.34666329575567406
pl,ro,0.3099760248929987
pl,ru,0.4271524290057181
pl,sah,0.19703745899537486
pl,sv,0.31836341147616287
pl,ta,0.2909707309541821
pl,te,0.2899037384505287
pl,tr,0.3237848665953193
pl,tt,0.23949647969640916
pl,uk,0.42243313270616145
pl,uz,0.2727946706499597
pl,xal,0.09002573597739051
pl,zh,0.2410760558108281
ps,ab,0.06876573797306586
ps,ar,0.18960699877466916
ps,av,0.14068910528468262
ps,az,0.19753539367337072
ps,ba,0.15873370925704833
ps,be,0.1899932737491686
ps,bg,0.20408555310743925
ps,br,0.14994090068476304
ps,ca,0.21203711197518102
ps,ce,0.1249628768931342
ps,cs,0.21786472298393963
ps,cv,0.14681161108037488
ps,cy,0.1399953958110503
ps,da,0.18991911681042048
ps,de,0.2155278596052761
ps,el,0.19923306974332364
ps,en,0.1845743989891822
ps,es,0.22433888365286012
ps,eu,0.1915934633282515
ps,fa,0.22431932106141336
ps,fr,0.22155900250106453
ps,ga,0.12696394698928928
ps,he,0.1468289340358804
ps,hr,0.20669314089727142
ps,hy,0.19731314399728508
ps,is,0.15499286453845532
ps,it,0.22682009839610945
ps,ja,0.11599282939445739
ps,ka,0.1817865775496196
ps,kk,0.18292271916320557
ps,kn,0.1472741438531025
ps,ko,0.1592824473229161
ps,ku,0.14243464639794076
ps,la,0.15987234098240138
ps,lbe,0.08806795209583558
ps,lez,0.12597306089882934
ps,lt,0.21614747503615453
ps,ml,0.18056877244626243
ps,mn,0.16056400040203317
ps,nl,0.213084979869835
ps,no,0.1882400653716502
ps,os,0.13645646385910432
ps,pl,0.20708741521629648
ps,pt,0.21504467448659353
ps,ro,0.19861459459680267
ps,ru,0.20082115091721375
ps,sah,0.11616171382676281
ps,sk,0.21082352754208397
ps,sq,0.17433013970580183
ps,sv,0.19179387337973358
ps,ta,0.1556475507562454
ps,te,0.15981197149746923
ps,tr,0.2162935687820887
ps,tt,0.15902245043035879
ps,uk,0.21055488707787826
ps,uz,0.1459916111255456
ps,xal,0.039323979095153436
ps,zh,0.10960065156473615
pt,ab,0.10758426713746194
pt,ar,0.28602348752139944
pt,av,0.1835994725656199
pt,az,0.29834227036727806
pt,ba,0.23423753647480092
pt,ce,0.17800600406381759
pt,cv,0.18219589414377826
pt,eu,0.294569795930601
pt,he,0.25561081215494125
pt,it,0.3736982336040483
pt,ja,0.24732250297854436
pt,ka,0.2913056187315304
pt,kk,0.2744865683893089
pt,kn,0.28106944680264356
pt,ko,0.2623648220439371
pt,lbe,0.10303979735314162
pt,lez,0.18947781149165352
pt,ml,0.2708352633390482
pt,mn,0.23193858044174792
pt,ro,0.30297108418143825
pt,sah,0.19568342917148893
pt,ta,0.2955524954622685
pt,te,0.2749747441268052
pt,tr,0.314183296927561
pt,tt,0.23210618832995222
pt,uz,0.2642358498760936
pt,xal,0.08055733994507708
pt,zh,0.25308790992243896
ro,ab,0.11124993507173558
ro,ar,0.2634945228176087
ro,av,0.16913639963125995
ro,az,0.2651026052344875
ro,ba,0.2184103246386685
ro,ce,0.17050574624937492
ro,cv,0.18319157461529453
ro,eu,0.27677509676421896
ro,he,0.2292012585161546
ro,ja,0.2122916390977126
ro,ka,0.2808460202398407
ro,kk,0.24747214998776423
ro,kn,0.24493870884604765
ro,ko,0.23850395451328602
ro,lbe,0.10719041003150975
ro,lez,0.16906267128569577
ro,ml,0.24588123001855205
ro,mn,0.21099146848437833
ro,sah,0.18657816203552827
ro,ta,0.2519632239066893
ro,te,0.25005240735413103
ro,tr,0.2807098570715444
ro,tt,0.21934195325278874
ro,uz,0.2513661769976517
ro,xal,0.0826151693282069
ro,zh,0.22072218880451763
ru,ab,0.13842081467386808
ru,ar,0.2884530650286803
ru,av,0.1951792287568384
ru,az,0.29515370422886233
ru,ba,0.23953159211634006
ru,br,0.23605393720219242
ru,ca,0.3570791674975744
ru,ce,0.16795251185328758
ru,cv,0.18320372411683408
ru,cy,0.2101784690109674
ru,da,0.33931429926268575
ru,de,0.35473168390245086
ru,en,0.3481080007940274
ru,es,0.38261985981665847
ru,eu,0.29771605605243767
ru,fr,0.3568931978784422
ru,ga,0.19855865534065667
ru,he,0.261580390170211
ru,is,0.23319254373730447
ru,it,0.36483038613759966
ru,ja,0.24433401083017228
ru,ka,0.3196796647865826
ru,kk,0.2844084473551912
ru,kn,0.26462504917114626
ru,ko,0.25821926468386835
ru,la,0.19316182113061725
ru,lbe,0.10785547299628451
ru,lez,0.18849662818539092
ru,lt,0.3439388096855412
ru,ml,0.2848354005150257
ru,mn,0.22116626190939578
ru,nl,0.3408986068736925
ru,no,0.3285643832751454
ru,pt,0.35168197820243574
ru,ro,0.30837765163056957
ru,sah,0.17967282428616657
ru,sv,0.3122363056695076
ru,ta,0.286574116395906
ru,te,0.2797450760947918
ru,tr,0.33500120493567986
ru,tt,0.24116102843656334
ru,uz,0.26921795582892827
ru,xal,0.08418889353992437
ru,zh,0.2411146420682571
sah,ab,0.05203856445157205
sah,ar,0.1695204818888541
sah,av,0.0923146887654678
sah,ce,0.09448337528534115
sah,eu,0.18506891517010252
sah,he,0.14368366284994621
sah,ja,0.0910932271677681
sah,ka,0.16509231180817235
sah,kn,0.1451757220855384
sah,ko,0.11688332391746724
sah,lbe,0.07474526223007076
sah,lez,0.11553488280012184
sah,ml,0.15005750698064224
sah,mn,0.14002544321431135
sah,ta,0.14067564097861476
sah,te,0.14515778057952475
sah,xal,0.04204301772264143
sah,zh,0.1004864015216562
se,he,0.08695064204648052
se,zh,0.16269726249389949
sk,ab,0.14076267680827667
sk,ar,0.2746434065297909
sk,av,0.18657275603153198
sk,az,0.27506822034451195
sk,ba,0.23579312420733764
sk,be,0.33462395660844996
sk,br,0.23774264831565978
sk,ca,0.31172256190951336
sk,ce,0.18243426044630354
sk,cs,0.40111733980096614
sk,cv,0.20710999401494692
sk,cy,0.21652963569992026
sk,da,0.3078586220105007
sk,de,0.3303470475927983
sk,en,0.3049432249724841
sk,es,0.3311729303528823
sk,eu,0.28613883564744197
sk,fr,0.3195232319067863
sk,ga,0.19689530589021217
sk,he,0.24874558783212763
sk,is,0.24027335198341584
sk,it,0.3284764193206177
sk,ja,0.2099072288498765
sk,ka,0.29309986023115503
sk,kk,0.25608665675528064
sk,kn,0.25534787305650936
sk,ko,0.25488449757647835
sk,la,0.19984098987733856
sk,lbe,0.1103219988265776
sk,lez,0.18886109013636168
sk,lt,0.31626135817682827
sk,ml,0.2691551780257744
sk,mn,0.22145218385384435
sk,nl,0.3099430903621761
sk,no,0.3050052523418433
sk,pl,0.3584643100754052
sk,pt,0.3070614698649323
sk,ro,0.2858933537322606
sk,ru,0.35999973241727984
sk,sah,0.1973514632630575
sk,sv,0.2925647320463263
sk,ta,0.2780653784307804
sk,te,0.26400392880019147
sk,tr,0.3000202257589071
sk,tt,0.2330321272011354
sk,uk,0.3592656642000343
sk,uz,0.26490561510345845
sk,xal,0.0749232429056938
sk,zh,0.22539641922941075
sq,ab,0.11332479880139715
sq,ar,0.23620174412779069
sq,av,0.15593027194706255
sq,az,0.2414260884753803
sq,ba,0.19131112732751054
sq,be,0.2524661329471368
sq,bg,0.27146255268619834
sq,br,0.20740810099257256
sq,ca,0.2705057202795729
sq,ce,0.14140387640039948
sq,cs,0.28003352509498225
sq,cv,0.1641159516895115
sq,cy,0.17684251994673975
sq,da,0.25366644453980597
sq,de,0.27317772042845184
sq,en,0.2518762468627766
sq,es,0.28873926327324007
sq,eu,0.2527681662549536
sq,fr,0.2804401284375301
sq,ga,0.15781584016664288
sq,he,0.19970332358427934
sq,hr,0.2660221969415009
sq,is,0.19344792135009392
sq,it,0.2826960661546617
sq,ja,0.18086820453602281
sq,ka,0.24949864878469066
sq,kk,0.21863595047095988
sq,kn,0.21615973013646286
sq,ko,0.2089145971843938
sq,la,0.16908798697498528
sq,lbe,0.07944978365836787
sq,lez,0.16670915489381827
sq,lt,0.2685117882076592
sq,ml,0.22439964856001807
sq,mn,0.183649972316092
sq,nl,0.2613398008484941
sq,no,0.24949030591904103
sq,pl,0.27591504543816264
sq,pt,0.2641286015431226
sq,ro,0.25283931991081365
sq,ru,0.26789911947154327
sq,sah,0.14723647943170093
sq,sk,0.2633808217415505
sq,sv,0.24266898701308812
sq,ta,0.2145900119051463
sq,te,0.21499975030614013
sq,tr,0.258166884894706
sq,tt,0.18455033558539216
sq,uk,0.2763995398895827
sq,uz,0.21626020792127945
sq,xal,0.07151282249679732
sq,zh,0.1765032467650697
sv,ab,0.12112158435000969
sv,ar,0.2580370323940309
sv,av,0.16027390309597836
sv,az,0.25426275486481487
sv,ba,0.21985519894593256
sv,br,0.22506452503258215
sv,ca,0.31192280262147853
sv,ce,0.16079599463237995
sv,cv,0.16637358675105152
sv,cy,0.19987333975706895
sv,da,0.3572817393842471
sv,de,0.330699298386404
sv,en,0.3159663193878652
sv,es,0.3265474644127658
sv,eu,0.2773879361742311
sv,fr,0.31126613335994213
sv,ga,0.19562808898737769
sv,he,0.22936747086849382
sv,it,0.31901878387913524
sv,ja,0.21491083185896245
sv,ka,0.27207263297145545
sv,kk,0.2512262834126199
sv,kn,0.2561992351354305
sv,ko,0.2445384010067281
sv,la,0.18654680932626735
sv,lbe,0.08355399011288889
sv,lez,0.17546513158835175
sv,ml,0.25373730740511985
sv,mn,0.2036056662682977
sv,nl,0.32122563600015275
sv,pt,0.2990401801224712
sv,ro,0.2770508338856537
sv,sah,0.1690660863813231
sv,ta,0.2591928291388639
sv,te,0.2527889001419685
sv,tr,0.2900821714964251
sv,tt,0.21295213719035336
sv,uz,0.24480245986727897
sv,xal,0.07414668357724648
sv,zh,0.22448249865024222
ta,ab,0.037963648060294966
ta,ar,0.24082458152721287
ta,av,0.11094693858007369
ta,ce,0.12040407782884548
ta,eu,0.2578286375478767
ta,he,0.20911637909742503
ta,ka,0.25699042617819656
ta,lbe,0.05892151479767522
ta,lez,0.14751534175942085
ta,te,0.25320309506448063
ta,zh,0.16030433063483587
te,ab,0.042424809200198865
te,ar,0.23718406277573018
te,av,0.1395932760770048
te,ce,0.1366479174866544
te,eu,0.250705860437425
te,he,0.18895678513242214
te,ka,0.25869070377215164
te,lbe,0.07996721255398807
te,lez,0.15065753487671385
te,zh,0.1542084952666076
tr,ab,0.15591163283081466
tr,ar,0.2804636318001343
tr,av,0.210648421828337
tr,az,0.3283422041093467
tr,ba,0.2546594110838008
tr,ce,0.1759257550249835
tr,cv,0.19959581433400853
tr,eu,0.2958676465757349
tr,he,0.250320972292872
tr,ja,0.22338567257937544
tr,ka,0.29663488452724357
tr,kk,0.27106511082746715
tr,kn,0.27693993449431836
tr,ko,0.2723196560075159
tr,lbe,0.1133755708639776
tr,lez,0.20164736830354665
tr,ml,0.2684153602121163
tr,mn,0.23606581274385469
tr,sah,0.19900647392593412
tr,ta,0.2823164949399505
tr,te,0.27052889749117026
tr,tt,0.24768057722223882
tr,uz,0.2949458275148068
tr,xal,0.0907389193298466
tr,zh,0.23028653609738028
tt,ab,0.06557935230318833
tt,ar,0.20367664171529554
tt,av,0.144052180557163
tt,ce,0.1244354671611219
tt,cv,0.16920938149201836
tt,eu,0.2217191898235443
tt,he,0.166603210195591
tt,ja,0.15280614545648039
tt,ka,0.21600574513194895
tt,kn,0.1877414174956463
tt,ko,0.16547809298127825
tt,lbe,0.08889366395842664
tt,lez,0.14727250517200072
tt,ml,0.20478294060352148
tt,mn,0.1822000648039622
tt,sah,0.13821283573727974
tt,ta,0.1857139734323705
tt,te,0.18875704366546558
tt,xal,0.0516277565110488
tt,zh,0.16330434657505186
udm,ab,0.04381545521460852
udm,ar,0.14800346208837967
udm,av,0.13376596306886251
udm,az,0.17988782884363666
udm,ba,0.16698974823771717
udm,be,0.19000752317716993
udm,bg,0.17539417262151905
udm,bn,0.11609714220542336
udm,br,0.1348591444469978
udm,ca,0.17057958253314537
udm,ce,0.11986524547529982
udm,cs,0.1914883245645922
udm,cv,0.09345086455875624
udm,cy,0.1098282913818572
udm,da,0.1514663886354732
udm,de,0.17539651850598076
udm,el,0.19057624002921913
udm,en,0.14031194668532115
udm,es,0.19781570812651061
udm,eu,0.16571313323193793
udm,fa,0.17145209348697774
udm,fr,0.1848711398662726
udm,ga,0.11827397559201024
udm,he,0.134648635248066
udm,hi,0.20680632483180292
udm,hr,0.17692219268361922
udm,hu,0.18481370072263414
udm,hy,0.1793264224047005
udm,is,0.13458657742334454
udm,it,0.19390964548328438
udm,ja,0.09765535873176279
udm,ka,0.16900116463613768
udm,kk,0.16742086515484708
udm,kn,0.10715086417000878
udm,ko,0.12955931628709755
udm,ku,0.12551215430876847
udm,kv,0.12961400690239192
udm,la,0.1549616431507186
udm,lbe,0.07272389986188114
udm,lez,0.13249185977378136
udm,lt,0.19017304536277554
udm,lv,0.14360177318186476
udm,ml,0.1852638417655615
udm,mn,0.136081557338771
udm,nl,0.15252455301039533
udm,no,0.14615864502238357
udm,os,0.1490443818430669
udm,pl,0.1918692375881555
udm,ps,0.12131711704918559
udm,pt,0.177016507710235
udm,ro,0.17044706754719902
udm,ru,0.19049898104199264
udm,sah,0.10196657160259326
udm,sk,0.18589265769070207
udm,sq,0.14568601567459016
udm,sv,0.1413456888665273
udm,ta,0.12353459464585462
udm,te,0.14325581188370462
udm,tr,0.20402286840857586
udm,tt,0.13078393932651616
udm,uk,0.19873212163827442
udm,uz,0.12240335646624666
udm,xal,0.016370913718704163
udm,zh,0.08749219859795081
uk,ab,0.1321335382620556
uk,ar,0.2873068522697795
uk,av,0.19543272338866746
uk,az,0.30685087081774
uk,ba,0.24552405428693466
uk,be,0.4276663864644464
uk,br,0.24111477405960438
uk,ca,0.3561376182471852
uk,ce,0.17597175133629792
uk,cv,0.19066116679563125
uk,cy,0.21857804731083005
uk,da,0.33733824465576956
uk,de,0.34210080476864446
uk,en,0.3388770769402478
uk,es,0.37615301284388064
uk,eu,0.30493048176515186
uk,fr,0.34878844702963663
uk,ga,0.20493791743412187
uk,he,0.2570958756643107
uk,is,0.23971102200982405
uk,it,0.3625680133614408
uk,ja,0.24052858701374405
uk,ka,0.32255464601549216
uk,kk,0.2846233876187537
uk,kn,0.2803991524914687
uk,ko,0.2629783769373693
uk,la,0.20323162848641418
uk,lbe,0.11015941940762314
uk,lez,0.19728658942931016
uk,lt,0.3497538306232083
uk,ml,0.28192190934537376
uk,mn,0.2287041347511269
uk,nl,0.3391226679659173
uk,no,0.32211637165374507
uk,pt,0.3470643310922395
uk,ro,0.3121751464947444
uk,ru,0.5079911305518058
uk,sah,0.19195922068317747
uk,sv,0.31128547864628586
uk,ta,0.29020812544411095
uk,te,0.2889060389477768
uk,tr,0.33042040614525925
uk,tt,0.24984460644811723
uk,uz,0.2742689265245665
uk,xal,0.08404339218605449
uk,zh,0.23731244033855312
uz,ar,0.23179005364117708
uz,av,0.13941995730921114
uz,ba,0.21823977970611438
uz,ce,0.11206518903495202
uz,cv,0.16765843400598107
uz,eu,0.24103100519191725
uz,he,0.19414847714096656
uz,ja,0.15405798872027499
uz,ka,0.24995150028799273
uz,kk,0.25599635454563896
uz,kn,0.2339710714368936
uz,ko,0.1900779837056877
uz,lbe,0.03792163035738485
uz,lez,0.14096727882281107
uz,ml,0.22192856557686047
uz,mn,0.21773370229202438
uz,sah,0.14183849995556866
uz,ta,0.22095979181766054
uz,te,0.20805061634855107
uz,tt,0.2212741107639226
uz,xal,0.034474014359670097
uz,zh,0.1700411822925397
vep,ar,0.19696215924119898
vep,av,0.1445110099006156
vep,az,0.18622299676860932
vep,ba,0.16453862140449702
vep,be,0.22738121785349952
vep,bg,0.21372997214739675
vep,bn,0.14680718147470379
vep,br,0.1516474089756738
vep,ca,0.22368591721842043
vep,ce,0.0937484598307459
vep,cs,0.2361306681991898
vep,cv,0.10603584987933523
vep,cy,0.14854815785775938
vep,da,0.19988772817454237
vep,de,0.21192698754149425
vep,el,0.22614548458434983
vep,en,0.19270971109457813
vep,es,0.23177167233082863
vep,et,0.2328080182626971
vep,eu,0.2058171467358977
vep,fa,0.21487988368667774
vep,fr,0.23033156036001012
vep,ga,0.1296961736197594
vep,he,0.15994589532574088
vep,hi,0.23470051463301872
vep,hr,0.21680010681529865
vep,hu,0.22779349380155053
vep,hy,0.2059088956018404
vep,is,0.16832934364814847
vep,it,0.236075777428795
vep,ja,0.126633185211086
vep,ka,0.20591813161144676
vep,kk,0.1838288416822549
vep,kn,0.13767806704604993
vep,ko,0.14901249473206754
vep,ku,0.13968330643698693
vep,kv,0.16397748322506697
vep,la,0.1917552707232443
vep,lbe,0.0717543873988505
vep,lez,0.1247458678361332
vep,lt,0.22906922849747832
vep,lv,0.19474522089040056
vep,mdf,0.10938259719713428
vep,ml,0.19824077186047925
vep,mn,0.17241123675681289
vep,mrj,0.124302631739633
vep,myv,0.1094834333220804
vep,nl,0.19805323364500613
vep,no,0.19670921986701953
vep,os,0.12462365927572437
vep,pl,0.22556204523052834
vep,ps,0.13265809016720762
vep,pt,0.21176651222071705
vep,ro,0.19434354723851133
vep,ru,0.22192925159543037
vep,sah,0.11961289729708446
vep,sk,0.22930170642107536
vep,sq,0.18843798564277578
vep,sv,0.20082601756453658
vep,ta,0.15975149522016244
vep,te,0.15445229852446615
vep,tr,0.23049427558777902
vep,tt,0.1646041986774148
vep,udm,0.12425938209219191
vep,uk,0.235162838370451
vep,uz,0.12471319405776833
vep,xal,0.07010008831639743
vep,zh,0.11841909748440176
xal,ar,0.08007209814064577
xal,av,0.07130492303566022
xal,ce,0.024105226504114115
xal,eu,0.06740495118276763
xal,he,0.04920434889207069
xal,ja,0.02832668268963867
xal,ka,0.06438940958861747
xal,kn,0.04084130671158269
xal,ko,0.048795891841022995
xal,lez,0.0330234328330338
xal,ml,0.07500292714366638
xal,ta,0.06311428999331789
xal,te,0.050803876031552356
xal,zh,0.028958764293940766
